"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-30,"GA 196","CGK3-KNO
(Domestic)","78 ",26,104
2017-04-30,"GA 186","CGK3-KNO
(Domestic)","97 ",10,107
2017-04-30,"GA 184","CGK3-KNO
(Domestic)","73 ",21,94
2017-04-30,"GA 456","CGK3-KOE
(Domestic)","63 ",1,64
2017-04-30,"GA 452","CGK3-LBJ
(Domestic)","79 ",1,80
2017-04-30,"GA 432","CGK3-LOP
(Domestic)","118 ",5,123
2017-04-30,"GA 440","CGK3-LOP
(Domestic)","56 ",5,61
2017-04-30,"GA 434","CGK3-LOP
(Domestic)","128 ",0,128
2017-04-30,"GA 430","CGK3-LOP
(Domestic)","88 ",26,114
2017-04-30,"GA 600","CGK3-MDC
(Domestic)","76 ",12,88
2017-04-30,"GA 602","CGK3-MDC
(Domestic)","82 ",0,82
2017-04-30,"GA 626","CGK3-MDC
(Domestic)","58 ",13,71
2017-04-30,"GA 606","CGK3-MDC
(Domestic)","44 ",13,57
2017-04-30,"GA 292","CGK3-MLG
(Domestic)","106 ",20,126
2017-04-30,"GA 290","CGK3-MLG
(Domestic)","135 ",4,139
2017-04-30,"GA 124","CGK3-PDG
(Domestic)","58 ",1,59
2017-04-30,"GA 148","CGK3-PDG
(Domestic)","86 ",12,98
2017-04-30,"GA 160","CGK3-PDG
(Domestic)","61 ",0,61
2017-04-30,"GA 162","CGK3-PDG
(Domestic)","76 ",30,106
2017-04-30,"GA 164","CGK3-PDG
(Domestic)","72 ",22,94
2017-04-30,"GA 166","CGK3-PDG
(Domestic)","74 ",24,98
2017-04-30,"GA 168","CGK3-PDG
(Domestic)","68 ",22,90
2017-04-30,"GA 138","CGK3-PGK
(Domestic)","85 ",15,100
2017-04-30,"GA 144","CGK3-PKU
(Domestic)","61 ",21,82
2017-04-30,"GA 178","CGK3-PKU
(Domestic)","95 ",17,112
2017-04-30,"GA 176","CGK3-PKU
(Domestic)","53 ",40,93
2017-04-30,"GA 174","CGK3-PKU
(Domestic)","60 ",18,78
2017-04-30,"GA 172","CGK3-PKU
(Domestic)","62 ",6,68
2017-04-30,"GA 552","CGK3-PKY
(Domestic)","113 ",10,123
2017-04-30,"GA 550","CGK3-PKY
(Domestic)","40 ",3,43
2017-04-30,"GA 104","CGK3-PLM
(Domestic)","108 ",16,124
2017-04-30,"GA 120","CGK3-PLM
(Domestic)","84 ",14,98
2017-04-30,"GA 116","CGK3-PLM
(Domestic)","85 ",10,95
2017-04-30,"GA 114","CGK3-PLM
(Domestic)","108 ",23,131
2017-04-30,"GA 110","CGK3-PLM
(Domestic)","127 ",17,144
2017-04-30,"GA 108","CGK3-PLM
(Domestic)","124 ",25,149
2017-04-30,"GA 102","CGK3-PLM
(Domestic)","65 ",2,67
2017-04-30,"GA 100","CGK3-PLM
(Domestic)","66 ",1,67
2017-04-30,"GA 622","CGK3-PLW
(Domestic)","74 ",10,84
2017-04-30,"GA 510","CGK3-PNK
(Domestic)","56 ",3,59
2017-04-30,"GA 500","CGK3-PNK
(Domestic)","35 ",0,35
2017-04-30,"GA 502","CGK3-PNK
(Domestic)","36 ",3,39
2017-04-30,"GA 504","CGK3-PNK
(Domestic)","73 ",13,86
2017-04-30,"GA 508","CGK3-PNK
(Domestic)","88 ",1,89
2017-04-30,"GA 512","CGK3-PNK
(Domestic)","52 ",5,57
2017-04-30,"GA 514","CGK3-PNK
(Domestic)","74 ",5,79
2017-04-30,"GA 228","CGK3-SOC
(Domestic)","49 ",13,62
2017-04-30,"GA 226","CGK3-SOC
(Domestic)","91 ",9,100
2017-04-30,"GA 224","CGK3-SOC
(Domestic)","59 ",18,77
2017-04-30,"GA 222","CGK3-SOC
(Domestic)","110 ",4,114
2017-04-30,"GA 220","CGK3-SOC
(Domestic)","110 ",1,111
2017-04-30,"GA 232","CGK3-SRG
(Domestic)","96 ",9,105
2017-04-30,"GA 230","CGK3-SRG
(Domestic)","74 ",1,75
2017-04-30,"GA 242","CGK3-SRG
(Domestic)","81 ",7,88
2017-04-30,"GA 234","CGK3-SRG
(Domestic)","128 ",3,131
2017-04-30,"GA 246","CGK3-SRG
(Domestic)","93 ",19,112
2017-04-30,"GA 236","CGK3-SRG
(Domestic)","75 ",18,93
2017-04-30,"GA 244","CGK3-SRG
(Domestic)","67 ",21,88
2017-04-30,"GA 238","CGK3-SRG
(Domestic)","68 ",12,80
2017-04-30,"GA 240","CGK3-SRG
(Domestic)","74 ",22,96
2017-04-30,"GA 304","CGK3-SUB
(Domestic)","75 ",0,75
2017-04-30,"GA 302","CGK3-SUB
(Domestic)","41 ",3,44
2017-04-30,"GA 448","CGK3-SUB
(Domestic)","60 ",56,116
2017-04-30,"GA 306","CGK3-SUB
(Domestic)","59 ",0,59
2017-04-30,"GA 308","CGK3-SUB
(Domestic)","95 ",8,103
2017-04-30,"GA 310","CGK3-SUB
(Domestic)","127 ",12,139
2017-04-30,"GA 328","CGK3-SUB
(Domestic)","63 ",2,65
2017-04-30,"GA 326","CGK3-SUB
(Domestic)","73 ",2,75
2017-04-30,"GA 324","CGK3-SUB
(Domestic)","110 ",0,110
2017-04-30,"GA 322","CGK3-SUB
(Domestic)","84 ",3,87
2017-04-30,"GA 320","CGK3-SUB
(Domestic)","81 ",4,85
2017-04-30,"GA 318","CGK3-SUB
(Domestic)","112 ",7,119
2017-04-30,"GA 316","CGK3-SUB
(Domestic)","100 ",9,109
2017-04-30,"GA 314","CGK3-SUB
(Domestic)","121 ",8,129
2017-04-30,"GA 312","CGK3-SUB
(Domestic)","77 ",6,83
2017-04-30,"GA 8002","CGK3-SUB
(Domestic)","65 ",12,77
2017-04-30,"GA 282","CGK3-TJQ
(Domestic)","78 ",0,78
2017-04-30,"GA 284","CGK3-TJQ
(Domestic)","63 ",13,76
2017-04-30,"GA 72","CGK3-TKG
(Domestic)","148 ",13,161
2017-04-30,"GA 80","CGK3-TKG
(Domestic)","60 ",0,60
2017-04-30,"GA 78","CGK3-TKG
(Domestic)","122 ",8,130
2017-04-30,"GA 76","CGK3-TKG
(Domestic)","103 ",14,117
2017-04-30,"GA 74","CGK3-TKG
(Domestic)","115 ",32,147
2017-04-30,"GA 68","CGK3-TKG
(Domestic)","84 ",16,100
2017-04-30,"GA 286","CGK3-TNJ
(Domestic)","76 ",9,85
2017-04-30,"GA 668","CGK3-TRK
(Domestic)","49 ",0,49
2017-04-30,"GA 614","CGK3-UPG
(Domestic)","131 ",4,135
2017-04-30,"GA 654","CGK3-UPG
(Domestic)","87 ",4,91
2017-04-30,"GA 650","CGK3-UPG
(Domestic)","84 ",12,96
2017-04-30,"GA 604","CGK3-UPG
(Domestic)","82 ",1,83
2017-04-30,"GA 642","CGK3-UPG
(Domestic)","119 ",1,120
2017-04-30,"GA 640","CGK3-UPG
(Domestic)","74 ",12,86
2017-04-30,"GA 612","CGK3-UPG
(Domestic)","190 ",6,196
2017-04-30,"GA 608","CGK3-UPG
(Domestic)","83 ",8,91
2017-04-30,"GA 618","CGK3-UPG
(Domestic)","99 ",10,109
2017-04-30,"GA 616","CGK3-UPG
(Domestic)","128 ",14,142
