"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-15,"GA 508","CGK3-PNK
(Domestic)","62 ",12,74
2017-04-15,"GA 224","CGK3-SOC
(Domestic)","37 ",10,47
2017-04-15,"GA 228","CGK3-SOC
(Domestic)","31 ",3,34
2017-04-15,"GA 226","CGK3-SOC
(Domestic)","28 ",7,35
2017-04-15,"GA 220","CGK3-SOC
(Domestic)","88 ",4,92
2017-04-15,"GA 222","CGK3-SOC
(Domestic)","78 ",10,88
2017-04-15,"GA 232","CGK3-SRG
(Domestic)","78 ",9,87
2017-04-15,"GA 246","CGK3-SRG
(Domestic)","59 ",20,79
2017-04-15,"GA 244","CGK3-SRG
(Domestic)","54 ",15,69
2017-04-15,"GA 230","CGK3-SRG
(Domestic)","46 ",1,47
2017-04-15,"GA 240","CGK3-SRG
(Domestic)","25 ",4,29
2017-04-15,"GA 242","CGK3-SRG
(Domestic)","57 ",14,71
2017-04-15,"GA 238","CGK3-SRG
(Domestic)","34 ",8,42
2017-04-15,"GA 236","CGK3-SRG
(Domestic)","38 ",19,57
2017-04-15,"GA 234","CGK3-SRG
(Domestic)","79 ",16,95
2017-04-15,"GA 304","CGK3-SUB
(Domestic)","94 ",3,97
2017-04-15,"GA 306","CGK3-SUB
(Domestic)","61 ",0,61
2017-04-15,"GA 322","CGK3-SUB
(Domestic)","43 ",5,48
2017-04-15,"GA 310","CGK3-SUB
(Domestic)","69 ",13,82
2017-04-15,"GA 328","CGK3-SUB
(Domestic)","59 ",2,61
2017-04-15,"GA 326","CGK3-SUB
(Domestic)","76 ",37,113
2017-04-15,"GA 448","CGK3-SUB
(Domestic)","42 ",2,44
2017-04-15,"GA 324","CGK3-SUB
(Domestic)","81 ",3,84
2017-04-15,"GA 308","CGK3-SUB
(Domestic)","87 ",5,92
2017-04-15,"GA 320","CGK3-SUB
(Domestic)","37 ",7,44
2017-04-15,"GA 318","CGK3-SUB
(Domestic)","88 ",9,97
2017-04-15,"GA 312","CGK3-SUB
(Domestic)","66 ",7,73
2017-04-15,"GA 316","CGK3-SUB
(Domestic)","90 ",8,98
2017-04-15,"GA 284","CGK3-TJQ
(Domestic)","68 ",24,92
2017-04-15,"GA 282","CGK3-TJQ
(Domestic)","92 ",1,93
2017-04-15,"GA 76","CGK3-TKG
(Domestic)","75 ",15,90
2017-04-15,"GA 68","CGK3-TKG
(Domestic)","38 ",14,52
2017-04-15,"GA 70","CGK3-TKG
(Domestic)","38 ",4,42
2017-04-15,"GA 80","CGK3-TKG
(Domestic)","82 ",1,83
2017-04-15,"GA 78","CGK3-TKG
(Domestic)","48 ",18,66
2017-04-15,"GA 74","CGK3-TKG
(Domestic)","68 ",18,86
2017-04-15,"GA 72","CGK3-TKG
(Domestic)","102 ",8,110
2017-04-15,"GA 286","CGK3-TNJ
(Domestic)","57 ",8,65
2017-04-15,"GA 668","CGK3-TRK
(Domestic)","44 ",1,45
2017-04-15,"GA 654","CGK3-UPG
(Domestic)","60 ",2,62
2017-04-15,"GA 650","CGK3-UPG
(Domestic)","44 ",8,52
2017-04-15,"GA 604","CGK3-UPG
(Domestic)","99 ",4,103
2017-04-15,"GA 608","CGK3-UPG
(Domestic)","91 ",5,96
2017-04-15,"GA 610","CGK3-UPG
(Domestic)","70 ",7,77
2017-04-15,"GA 614","CGK3-UPG
(Domestic)","77 ",1,78
2017-04-15,"GA 618","CGK3-UPG
(Domestic)","71 ",5,76
2017-04-15,"GA 612","CGK3-UPG
(Domestic)","106 ",10,116
2017-04-15,"GA 640","CGK3-UPG
(Domestic)","79 ",5,84
2017-04-15,"GA 642","CGK3-UPG
(Domestic)","97 ",1,98
2017-04-15,"GA 616","CGK3-UPG
(Domestic)","75 ",13,88
