"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-03,"GA 132","CGK3-DJB
(Domestic)","82 ",19,101
2017-04-03,"GA 130","CGK3-DJB
(Domestic)","91 ",4,95
2017-04-03,"GA 128","CGK3-DJB
(Domestic)","78 ",10,88
2017-04-03,"GA 126","CGK3-DJB
(Domestic)","88 ",18,106
2017-04-03,"GA 656","CGK3-DJJ
(Domestic)","131 ",21,152
2017-04-03,"GA 438","CGK3-DPS
(Domestic)","113 ",1,114
2017-04-03,"GA 652","CGK3-DPS
(Domestic)","94 ",3,97
2017-04-03,"GA 426","CGK3-DPS
(Domestic)","97 ",4,101
2017-04-03,"GA 418","CGK3-DPS
(Domestic)","102 ",6,108
2017-04-03,"GA 420","CGK3-DPS
(Domestic)","129 ",3,132
2017-04-03,"GA 424","CGK3-DPS
(Domestic)","101 ",0,101
2017-04-03,"GA 422","CGK3-DPS
(Domestic)","115 ",5,120
2017-04-03,"GA 414","CGK3-DPS
(Domestic)","70 ",9,79
2017-04-03,"GA 410","CGK3-DPS
(Domestic)","92 ",15,107
2017-04-03,"GA 408","CGK3-DPS
(Domestic)","67 ",38,105
2017-04-03,"GA 404","CGK3-DPS
(Domestic)","101 ",30,131
2017-04-03,"GA 402","CGK3-DPS
(Domestic)","187 ",1,188
2017-04-03,"GA 400","CGK3-DPS
(Domestic)","103 ",1,104
2017-04-03,"GA 412","CGK3-DPS
(Domestic)","187 ",10,197
2017-04-03,"GA 262","CGK3-FLZ
(Domestic)","72 ",5,77
2017-04-03,"GA 210","CGK3-JOG
(Domestic)","102 ",20,122
2017-04-03,"GA 218","CGK3-JOG
(Domestic)","73 ",21,94
2017-04-03,"GA 216","CGK3-JOG
(Domestic)","90 ",10,100
2017-04-03,"GA 214","CGK3-JOG
(Domestic)","143 ",13,156
2017-04-03,"GA 212","CGK3-JOG
(Domestic)","69 ",14,83
2017-04-03,"GA 208","CGK3-JOG
(Domestic)","71 ",26,97
2017-04-03,"GA 206","CGK3-JOG
(Domestic)","82 ",15,97
2017-04-03,"GA 204","CGK3-JOG
(Domestic)","126 ",2,128
2017-04-03,"GA 202","CGK3-JOG
(Domestic)","116 ",1,117
2017-04-03,"GA 180","CGK3-KNO
(Domestic)","87 ",0,87
2017-04-03,"GA 118","CGK3-KNO
(Domestic)","62 ",6,68
2017-04-03,"GA 122","CGK3-KNO
(Domestic)","81 ",27,108
2017-04-03,"GA 186","CGK3-KNO
(Domestic)","90 ",10,100
2017-04-03,"GA 182","CGK3-KNO
(Domestic)","73 ",5,78
2017-04-03,"GA 184","CGK3-KNO
(Domestic)","100 ",16,116
2017-04-03,"GA 194","CGK3-KNO
(Domestic)","84 ",2,86
2017-04-03,"GA 196","CGK3-KNO
(Domestic)","82 ",15,97
2017-04-03,"GA 192","CGK3-KNO
(Domestic)","91 ",23,114
2017-04-03,"GA 188","CGK3-KNO
(Domestic)","44 ",5,49
2017-04-03,"GA 190","CGK3-KNO
(Domestic)","87 ",21,108
2017-04-03,"GA 456","CGK3-KOE
(Domestic)","57 ",1,58
2017-04-03,"GA 452","CGK3-LBJ
(Domestic)","28 ",0,28
2017-04-03,"GA 432","CGK3-LOP
(Domestic)","40 ",1,41
2017-04-03,"GA 430","CGK3-LOP
(Domestic)","101 ",9,110
2017-04-03,"GA 434","CGK3-LOP
(Domestic)","100 ",0,100
2017-04-03,"GA 440","CGK3-LOP
(Domestic)","84 ",7,91
2017-04-03,"GA 626","CGK3-MDC
(Domestic)","59 ",19,78
2017-04-03,"GA 600","CGK3-MDC
(Domestic)","80 ",9,89
2017-04-03,"GA 606","CGK3-MDC
(Domestic)","56 ",6,62
2017-04-03,"GA 602","CGK3-MDC
(Domestic)","102 ",3,105
2017-04-03,"GA 292","CGK3-MLG
(Domestic)","48 ",22,70
2017-04-03,"GA 290","CGK3-MLG
(Domestic)","107 ",5,112
2017-04-03,"GA 164","CGK3-PDG
(Domestic)","91 ",22,113
2017-04-03,"GA 168","CGK3-PDG
(Domestic)","70 ",12,82
2017-04-03,"GA 160","CGK3-PDG
(Domestic)","109 ",0,109
2017-04-03,"GA 162","CGK3-PDG
(Domestic)","87 ",13,100
2017-04-03,"GA 124","CGK3-PDG
(Domestic)","82 ",1,83
2017-04-03,"GA 148","CGK3-PDG
(Domestic)","80 ",4,84
2017-04-03,"GA 166","CGK3-PDG
(Domestic)","70 ",13,83
2017-04-03,"GA 138","CGK3-PGK
(Domestic)","139 ",14,153
2017-04-03,"GA 136","CGK3-PGK
(Domestic)","149 ",11,160
2017-04-03,"GA 144","CGK3-PKU
(Domestic)","71 ",18,89
2017-04-03,"GA 174","CGK3-PKU
(Domestic)","99 ",14,113
2017-04-03,"GA 170","CGK3-PKU
(Domestic)","120 ",0,120
2017-04-03,"GA 176","CGK3-PKU
(Domestic)","61 ",17,78
2017-04-03,"GA 178","CGK3-PKU
(Domestic)","78 ",11,89
2017-04-03,"GA 198","CGK3-PKU
(Domestic)","99 ",20,119
2017-04-03,"GA 172","CGK3-PKU
(Domestic)","107 ",19,126
2017-04-03,"GA 552","CGK3-PKY
(Domestic)","94 ",21,115
2017-04-03,"GA 550","CGK3-PKY
(Domestic)","100 ",3,103
2017-04-03,"GA 102","CGK3-PLM
(Domestic)","142 ",1,143
2017-04-03,"GA 100","CGK3-PLM
(Domestic)","95 ",1,96
2017-04-03,"GA 104","CGK3-PLM
(Domestic)","127 ",14,141
2017-04-03,"GA 106","CGK3-PLM
(Domestic)","68 ",56,124
2017-04-03,"GA 108","CGK3-PLM
(Domestic)","104 ",29,133
2017-04-03,"GA 110","CGK3-PLM
(Domestic)","109 ",19,128
2017-04-03,"GA 116","CGK3-PLM
(Domestic)","44 ",25,69
2017-04-03,"GA 112","CGK3-PLM
(Domestic)","92 ",16,108
2017-04-03,"GA 114","CGK3-PLM
(Domestic)","62 ",9,71
2017-04-03,"GA 120","CGK3-PLM
(Domestic)","73 ",24,97
2017-04-03,"GA 622","CGK3-PLW
(Domestic)","64 ",7,71
2017-04-03,"GA 514","CGK3-PNK
(Domestic)","88 ",9,97
2017-04-03,"GA 500","CGK3-PNK
(Domestic)","130 ",4,134
2017-04-03,"GA 512","CGK3-PNK
(Domestic)","97 ",10,107
2017-04-03,"GA 510","CGK3-PNK
(Domestic)","48 ",4,52
2017-04-03,"GA 508","CGK3-PNK
(Domestic)","35 ",3,38
2017-04-03,"GA 504","CGK3-PNK
(Domestic)","61 ",14,75
2017-04-03,"GA 502","CGK3-PNK
(Domestic)","110 ",18,128
2017-04-03,"GA 220","CGK3-SOC
(Domestic)","100 ",2,102
2017-04-03,"GA 222","CGK3-SOC
(Domestic)","137 ",12,149
2017-04-03,"GA 224","CGK3-SOC
(Domestic)","74 ",76,150
2017-04-03,"GA 226","CGK3-SOC
(Domestic)","64 ",19,83
2017-04-03,"GA 228","CGK3-SOC
(Domestic)","117 ",12,129
2017-04-03,"GA 244","CGK3-SRG
(Domestic)","126 ",18,144
2017-04-03,"GA 242","CGK3-SRG
(Domestic)","84 ",28,112
2017-04-03,"GA 240","CGK3-SRG
(Domestic)","83 ",24,107
2017-04-03,"GA 238","CGK3-SRG
(Domestic)","55 ",55,110
2017-04-03,"GA 236","CGK3-SRG
(Domestic)","98 ",32,130
2017-04-03,"GA 246","CGK3-SRG
(Domestic)","138 ",14,152
2017-04-03,"GA 234","CGK3-SRG
(Domestic)","119 ",10,129
2017-04-03,"GA 232","CGK3-SRG
(Domestic)","158 ",3,161
2017-04-03,"GA 230","CGK3-SRG
(Domestic)","144 ",0,144
2017-04-03,"GA 8002","CGK3-SUB
(Domestic)","53 ",19,72
2017-04-03,"GA 320","CGK3-SUB
(Domestic)","72 ",6,78
2017-04-03,"GA 324","CGK3-SUB
(Domestic)","137 ",4,141
2017-04-03,"GA 326","CGK3-SUB
(Domestic)","68 ",16,84
2017-04-03,"GA 306","CGK3-SUB
(Domestic)","156 ",0,156
2017-04-03,"GA 448","CGK3-SUB
(Domestic)","85 ",13,98
2017-04-03,"GA 322","CGK3-SUB
(Domestic)","100 ",3,103
2017-04-03,"GA 318","CGK3-SUB
(Domestic)","135 ",9,144
2017-04-03,"GA 328","CGK3-SUB
(Domestic)","86 ",11,97
2017-04-03,"GA 316","CGK3-SUB
(Domestic)","95 ",13,108
2017-04-03,"GA 314","CGK3-SUB
(Domestic)","112 ",9,121
2017-04-03,"GA 312","CGK3-SUB
(Domestic)","86 ",20,106
2017-04-03,"GA 310","CGK3-SUB
(Domestic)","135 ",15,150
2017-04-03,"GA 308","CGK3-SUB
(Domestic)","153 ",5,158
2017-04-03,"GA 302","CGK3-SUB
(Domestic)","144 ",3,147
2017-04-03,"GA 304","CGK3-SUB
(Domestic)","158 ",0,158
2017-04-03,"GA 284","CGK3-TJQ
(Domestic)","40 ",51,91
2017-04-03,"GA 282","CGK3-TJQ
(Domestic)","73 ",0,73
2017-04-03,"GA 80","CGK3-TKG
(Domestic)","133 ",0,133
2017-04-03,"GA 70","CGK3-TKG
(Domestic)","97 ",3,100
2017-04-03,"GA 68","CGK3-TKG
(Domestic)","63 ",28,91
2017-04-03,"GA 72","CGK3-TKG
(Domestic)","107 ",18,125
2017-04-03,"GA 74","CGK3-TKG
(Domestic)","80 ",28,108
2017-04-03,"GA 76","CGK3-TKG
(Domestic)","48 ",26,74
2017-04-03,"GA 78","CGK3-TKG
(Domestic)","47 ",29,76
2017-04-03,"GA 286","CGK3-TNJ
(Domestic)","72 ",6,78
2017-04-03,"GA 668","CGK3-TRK
(Domestic)","53 ",1,54
2017-04-03,"GA 642","CGK3-UPG
(Domestic)","157 ",0,157
2017-04-03,"GA 604","CGK3-UPG
(Domestic)","152 ",1,153
2017-04-03,"GA 608","CGK3-UPG
(Domestic)","114 ",5,119
2017-04-03,"GA 610","CGK3-UPG
(Domestic)","123 ",20,143
2017-04-03,"GA 612","CGK3-UPG
(Domestic)","159 ",3,162
2017-04-03,"GA 614","CGK3-UPG
(Domestic)","81 ",4,85
2017-04-03,"GA 650","CGK3-UPG
(Domestic)","104 ",5,109
2017-04-03,"GA 618","CGK3-UPG
(Domestic)","132 ",12,144
2017-04-03,"GA 654","CGK3-UPG
(Domestic)","72 ",0,72
2017-04-03,"GA 640","CGK3-UPG
(Domestic)","118 ",13,131
2017-04-03,"GA 616","CGK3-UPG
(Domestic)","89 ",9,98
